SEASON_ID,GAME_ID,GAME_DATE,TEAM_A,TEAM_B,MATCHUP,WON,FG_PCT_DIFF,FG_PCT_A,FG3_PCT_DIFF,FG3_PCT_A,FT_PCT_DIFF,FT_PCT_A,REB_DIFF,REB_A,AST_DIFF,AST_A,STL_DIFF,STL_A,TOV_DIFF,TOV_A,PF_DIFF,PF_A
22019,21901232,7/30/20,LAL,LAC,LAL vs. LAC,1,-0.042,0.39,-0.138,0.306,0.007,0.757,9,45,4,21,0,6,-4,16,-3,27
12019,11900133,7/28/20,PHI,DAL,PHI vs. DAL,0,-0.034,0.368,0.004,0.297,-0.036,0.714,11,67,3,25,2,8,-1,11,6,32
12019,11900129,7/28/20,PHX,TOR,PHX vs. TOR,1,-0.021,0.429,0.011,0.383,0.172,0.955,-11,35,5,28,16,22,-10,18,-2,24
12019,11900130,7/28/20,IND,SAS,IND vs. SAS,0,-0.036,0.448,0.158,0.417,-0.155,0.75,1,49,-6,23,-3,5,3,15,2,20
12019,11900131,7/28/20,POR,OKC,POR vs. OKC,0,-0.028,0.489,-0.014,0.486,-0.11,0.545,6,47,-2,28,-7,7,8,21,5,24
12019,11900132,7/28/20,HOU,BOS,HOU vs. BOS,1,-0.004,0.462,0.04,0.404,0.328,0.909,0,48,5,26,2,11,-3,18,-3,27
12019,11900128,7/28/20,MIA,MEM,MIA vs. MEM,0,-0.04,0.429,-0.119,0.333,-0.073,0.719,-11,43,1,33,-4,6,1,18,-8,21
12019,11900123,7/27/20,LAL,WAS,LAL vs. WAS,1,0.033,0.494,0.17,0.464,-0.064,0.71,5,47,-5,22,5,12,-2,14,3,28
12019,11900126,7/27/20,DEN,ORL,DEN vs. ORL,0,0.09,0.539,-0.057,0.429,-0.027,0.64,4,46,-4,26,-3,10,6,21,-4,16
12019,11900127,7/27/20,MIL,NOP,MIL vs. NOP,0,-0.062,0.395,-0.099,0.263,-0.03,0.763,12,51,-4,18,-2,7,10,21,0,28
12019,11900124,7/27/20,LAC,SAC,LAC vs. SAC,0,-0.048,0.359,-0.042,0.275,0.036,0.88,-4,47,-1,21,2,3,-2,10,-1,25
12019,11900125,7/27/20,BKN,UTA,BKN vs. UTA,0,0.01,0.457,-0.014,0.357,-0.238,0.481,-9,45,9,27,7,13,-9,12,0,26
12019,11900120,7/26/20,DAL,IND,DAL vs. IND,0,-0.051,0.433,0.137,0.395,-0.165,0.692,-8,44,1,27,0,5,0,12,-8,18
12019,11900119,7/26/20,BOS,PHX,BOS vs. PHX,1,0.099,0.488,0.131,0.394,-0.148,0.645,-2,48,-2,21,-2,9,0,17,-7,24
12019,11900118,7/26/20,OKC,PHI,OKC vs. PHI,1,-0.003,0.38,-0.068,0.289,0.1,0.656,3,59,-5,22,-1,9,-2,16,-12,18
12019,11900121,7/26/20,TOR,POR,TOR vs. POR,1,-0.033,0.386,0.136,0.386,-0.041,0.694,4,54,1,23,1,6,-1,13,1,28
12019,11900122,7/26/20,MEM,HOU,MEM vs. HOU,0,-0.041,0.386,-0.189,0.242,-0.03,0.778,3,51,-4,21,-1,10,0,20,-6,25
12019,11900112,7/25/20,ORL,LAL,ORL vs. LAL,0,-0.226,0.343,-0.271,0.179,0.063,0.841,-4,45,-3,21,6,9,-16,7,-9,25
12019,11900117,7/25/20,NOP,DEN,NOP vs. DEN,1,0.113,0.506,0.062,0.417,0.065,0.741,-3,43,16,37,-1,9,-2,18,1,25
12019,11900116,7/25/20,WAS,LAC,WAS vs. LAC,0,-0.114,0.356,-0.137,0.258,0.094,0.556,16,63,-10,13,2,9,-5,12,-1,27
12019,11900115,7/25/20,SAS,BKN,SAS vs. BKN,0,0.025,0.457,0.105,0.423,0.1,0.857,12,57,-6,21,-10,4,13,24,5,32
12019,11900114,7/25/20,UTA,MIA,UTA vs. MIA,1,0.03,0.444,0.094,0.35,-0.011,0.789,5,47,-3,25,5,9,1,17,7,25
12019,11900113,7/25/20,SAC,MIL,SAC vs. MIL,0,-0.08,0.408,-0.111,0.333,0.09,0.885,-12,42,-6,23,4,11,-13,10,1,26
12019,11900111,7/24/20,TOR,HOU,TOR vs. HOU,1,0.102,0.479,0.002,0.294,-0.075,0.842,5,43,7,25,-1,8,-1,19,-8,15
12019,11900110,7/24/20,BOS,OKC,BOS vs. OKC,0,-0.077,0.444,-0.125,0.208,-0.037,0.7,-8,33,6,25,7,13,-5,13,7,22
12019,11900109,7/24/20,PHI,MEM,PHI vs. MEM,1,0.035,0.432,-0.042,0.333,0.27,0.833,3,44,2,26,4,9,-3,16,1,17
12019,11900105,7/23/20,MIL,SAS,MIL vs. SAS,1,0.013,0.468,-0.048,0.3,0.057,0.794,-4,35,-2,21,6,12,-10,12,-5,20
12019,11900106,7/23/20,IND,POR,IND vs. POR,1,-0.005,0.408,0.202,0.394,0.039,0.889,5,42,4,21,-2,8,3,16,1,18
12019,11900107,7/23/20,LAL,DAL,LAL vs. DAL,0,-0.047,0.494,-0.095,0.273,0.097,0.733,1,38,-3,18,7,10,-5,9,-6,22
12019,11900108,7/23/20,UTA,PHX,UTA vs. PHX,0,-0.006,0.508,0.144,0.417,-0.043,0.75,-14,24,0,17,-1,6,1,15,9,25
12019,11900104,7/22/20,MIA,SAC,MIA vs. SAC,1,-0.044,0.471,-0.075,0.318,0.071,0.897,7,34,-4,22,-2,6,-2,16,-4,22
12019,11900103,7/22/20,BKN,NOP,BKN vs. NOP,0,-0.116,0.352,-0.156,0.25,0.033,0.833,-5,34,-10,14,-1,7,9,21,11,25
12019,11900101,7/22/20,LAC,ORL,LAC vs. ORL,1,0.021,0.442,0.211,0.39,-0.019,0.789,1,43,0,21,1,4,2,11,2,22
12019,11900102,7/22/20,DEN,WAS,DEN vs. WAS,1,0.079,0.444,0.058,0.323,0.133,0.821,13,47,-4,18,-6,4,12,25,-6,20
22019,2021900564,3/11/20,DEL,MNE,DEL vs. MNE,1,0.076,0.451,0.159,0.417,0.185,0.8,-8,43,3,23,4,14,-4,16,-3,18
22019,2021900569,3/11/20,SBL,AUS,SBL vs. AUS,1,0.037,0.593,0.026,0.5,0.011,0.824,11,41,-1,30,-3,6,4,17,-5,21
22019,21900971,3/11/20,PHI,DET,PHI vs. DET,1,0.042,0.506,0.11,0.424,0.133,0.813,18,50,3,28,-3,7,5,13,-6,18
22019,2021900566,3/11/20,RAP,CPS,RAP vs. CPS,1,0.041,0.5,0.03,0.355,0.193,0.731,20,57,-4,23,-1,9,6,21,-5,26
22019,21900973,3/11/20,DAL,DEN,DAL vs. DEN,1,-0.013,0.457,-0.016,0.343,0.114,0.739,12,52,0,23,3,9,-5,10,-6,14
22019,21900969,3/11/20,ATL,NYK,ATL vs. NYK,0,-0.079,0.453,-0.052,0.341,0.073,0.808,6,53,-6,26,-8,6,5,17,2,25
22019,2021900567,3/11/20,RGV,IWA,RGV vs. IWA,0,-0.087,0.457,-0.052,0.326,-0.2,0.8,2,46,-7,27,-2,9,-2,15,-4,18
22019,21900970,3/11/20,MIA,CHA,MIA vs. CHA,0,0.013,0.464,-0.159,0.341,0.015,0.833,-14,36,12,32,1,8,0,14,8,17
22019,2021900565,3/11/20,GRD,FWN,GRD vs. FWN,0,-0.007,0.44,-0.11,0.326,-0.184,0.5,0,50,9,31,5,14,-1,16,6,20
22019,2021900570,3/11/20,STO,OKL,STO vs. OKL,1,0.019,0.519,0,0.333,-0.151,0.667,2,44,0,29,1,9,-7,14,-1,20
22019,2021900561,3/10/20,LAK,ERI,LAK vs. ERI,1,0.015,0.547,-0.073,0.412,-0.334,0.533,8,42,3,31,0,8,-3,15,-2,23
22019,2021900562,3/10/20,WCB,CTN,WCB vs. CTN,0,-0.04,0.406,0.032,0.35,-0.145,0.455,17,60,-4,29,-2,8,7,18,2,17
22019,21900966,3/10/20,POR,PHX,POR vs. PHX,1,0.104,0.506,0.142,0.486,-0.136,0.824,3,46,-6,20,6,9,-3,11,1,17
22019,21900965,3/10/20,SAS,DAL,SAS vs. DAL,1,0.06,0.517,0.083,0.469,0.073,0.8,-2,40,9,32,3,11,-3,11,-4,15
22019,21900960,3/10/20,IND,BOS,IND vs. BOS,0,0.054,0.495,0.024,0.375,0.045,0.909,-3,43,4,23,-4,5,4,12,5,20
22019,2021900563,3/10/20,ACC,SBL,ACC vs. SBL,1,-0.034,0.466,-0.017,0.306,0.187,0.72,3,48,0,25,-1,6,2,16,-4,26
22019,21900967,3/10/20,GSW,LAC,GSW vs. LAC,0,-0.032,0.468,-0.166,0.289,-0.185,0.815,-12,35,-3,25,-2,3,-1,9,-2,17
22019,21900961,3/10/20,WAS,NYK,WAS vs. NYK,1,-0.046,0.473,0.019,0.4,0.102,0.844,1,37,-7,23,-2,8,-2,16,-4,25
22019,21900964,3/10/20,MEM,ORL,MEM vs. ORL,0,0.033,0.5,-0.045,0.379,-0.172,0.737,-2,39,-7,24,-3,7,5,20,-4,22
22019,21900963,3/10/20,HOU,MIN,HOU vs. MIN,1,0.031,0.513,-0.005,0.395,0.03,0.769,-8,33,3,24,0,9,-2,16,0,20
22019,21900968,3/10/20,LAL,BKN,LAL vs. BKN,0,0.049,0.46,0.05,0.375,-0.156,0.583,-1,46,0,24,0,7,4,14,4,22
22019,21900962,3/10/20,CHI,CLE,CHI vs. CLE,1,0,0.5,0.103,0.353,0.061,0.8,11,46,-6,23,-1,8,3,21,6,21
22019,21900959,3/9/20,UTA,TOR,UTA vs. TOR,0,-0.036,0.398,0.011,0.372,-0.175,0.714,-19,34,2,24,3,12,-7,11,6,20
22019,21900958,3/9/20,DEN,MIL,DEN vs. MIL,1,0.058,0.436,0.09,0.39,0.25,0.917,0,48,5,28,3,11,-5,12,5,20
22019,21900957,3/9/20,ATL,CHA,ATL vs. CHA,1,0.081,0.552,0.092,0.488,-0.32,0.593,18,53,2,33,-8,1,12,15,4,26
22019,2021900560,3/9/20,RAP,CPS,RAP vs. CPS,1,-0.017,0.457,-0.079,0.31,-0.003,0.783,9,50,6,27,2,10,-3,14,-4,25
22019,21900952,3/8/20,DAL,IND,DAL vs. IND,0,-0.094,0.429,-0.022,0.326,0.013,0.68,-5,42,-4,19,2,7,0,10,-6,17
22019,2021900557,3/8/20,FWN,GRD,FWN vs. GRD,1,0.021,0.469,0.149,0.357,-0.036,0.714,-7,42,6,25,-2,9,0,19,0,23
22019,21900949,3/8/20,BOS,OKC,BOS vs. OKC,0,-0.03,0.413,-0.049,0.351,0.054,0.789,7,46,6,22,0,9,-3,13,3,25
22019,21900948,3/8/20,LAC,LAL,LAC vs. LAL,0,-0.053,0.395,-0.06,0.226,-0.1,0.757,4,49,-10,12,-3,5,3,15,-2,26
22019,21900954,3/8/20,CLE,SAS,CLE vs. SAS,1,0.018,0.457,-0.003,0.382,-0.184,0.733,16,60,6,26,-11,4,9,18,-10,24
22019,21900951,3/8/20,WAS,MIA,WAS vs. MIA,0,-0.152,0.333,-0.06,0.404,0.036,0.857,-17,29,-2,19,4,11,-7,13,1,26
22019,2021900558,3/8/20,AUS,OKL,AUS vs. OKL,1,0.038,0.495,0.068,0.394,-0.062,0.538,-3,45,3,28,2,11,-3,15,4,25
22019,2021900553,3/8/20,MNE,WCB,MNE vs. WCB,0,0.028,0.438,-0.066,0.306,-0.126,0.474,22,71,-5,24,-10,5,19,26,3,24
22019,2021900556,3/8/20,IWA,SCW,IWA vs. SCW,0,-0.096,0.423,-0.049,0.255,-0.207,0.643,9,50,5,29,3,15,-2,22,4,28
22019,21900953,3/8/20,HOU,ORL,HOU vs. ORL,0,-0.041,0.443,-0.167,0.281,-0.046,0.76,-11,38,0,21,-1,10,4,18,6,23
22019,21900956,3/8/20,SAC,TOR,SAC vs. TOR,0,-0.009,0.467,-0.138,0.258,0.135,0.913,14,50,-3,24,-5,5,2,11,0,22
22019,21900947,3/8/20,MIN,NOP,MIN vs. NOP,0,-0.095,0.394,-0.072,0.242,0.129,0.806,-12,42,-8,20,8,15,-8,17,0,23
22019,21900946,3/8/20,BKN,CHI,BKN vs. CHI,1,0.076,0.5,0.014,0.367,0.174,0.854,19,50,-2,21,-10,4,21,28,-7,24
22019,2021900554,3/8/20,DEL,LAK,DEL vs. LAK,0,-0.017,0.524,0.001,0.424,-0.235,0.615,-6,35,-3,22,-6,4,5,15,2,22
22019,21900950,3/8/20,PHX,MIL,PHX vs. MIL,1,0.016,0.553,0.048,0.442,0.109,0.871,11,47,7,30,-1,6,4,14,-6,23
22019,2021900559,3/8/20,ACC,TEX,ACC vs. TEX,1,0.004,0.448,0,0.333,0.228,0.864,-2,45,-3,22,2,10,1,15,-12,15
22019,21900955,3/8/20,NYK,DET,NYK vs. DET,1,0.076,0.439,0.027,0.316,0.038,0.72,16,51,-6,15,2,10,-2,9,-3,16
22019,2021900555,3/8/20,LIN,GBO,LIN vs. GBO,0,-0.031,0.415,-0.219,0.2,0.122,0.722,-11,44,0,20,0,9,4,19,-11,18
22019,2021900547,3/7/20,RAP,DEL,RAP vs. DEL,1,0.066,0.484,0.14,0.359,-0.119,0.714,-15,41,6,26,2,10,-8,13,-8,12
22019,2021900552,3/7/20,STO,SBL,STO vs. SBL,1,0.026,0.473,0.178,0.4,0.166,0.737,18,58,7,27,-5,5,12,26,9,37
22019,2021900550,3/7/20,WIS,CCG,WIS vs. CCG,1,0.088,0.534,0.21,0.595,0.098,0.765,19,55,-5,25,0,8,6,18,1,21
22019,2021900549,3/7/20,SXF,MHU,SXF vs. MHU,1,0.059,0.565,0.213,0.472,-0.194,0.556,-3,37,12,35,2,11,1,15,3,20
22019,21900944,3/7/20,GSW,PHI,GSW vs. PHI,1,0.062,0.55,-0.022,0.36,-0.114,0.75,-6,35,1,30,1,4,-4,7,-2,19
22019,21900945,3/7/20,POR,SAC,POR vs. SAC,0,-0.01,0.472,-0.282,0.256,-0.216,0.654,-6,41,-8,22,0,9,-3,11,-7,16
22019,21900943,3/7/20,MEM,ATL,MEM vs. ATL,1,0.157,0.494,0.099,0.364,-0.251,0.606,12,58,4,27,0,9,2,16,-6,18
22019,21900940,3/7/20,CHA,HOU,CHA vs. HOU,1,0.068,0.529,0.136,0.469,0.06,0.76,-12,30,7,29,-2,7,-3,17,-10,15
22019,21900942,3/7/20,CLE,DEN,CLE vs. DEN,1,0.047,0.553,0.023,0.429,0.292,0.667,6,39,4,32,-7,8,4,21,-2,17
22019,21900941,3/7/20,DET,UTA,DET vs. UTA,0,-0.054,0.465,-0.003,0.3,-0.023,0.727,-2,38,7,24,-6,4,2,11,4,23
22019,2021900551,3/7/20,RGV,NAS,RGV vs. NAS,1,0.048,0.542,0.105,0.265,0.055,0.611,25,55,2,27,-6,8,9,22,6,28
22019,2021900548,3/7/20,ERI,CTN,ERI vs. CTN,1,0.068,0.556,0.086,0.375,0.153,0.875,4,42,-4,24,-4,6,7,19,3,25
22019,21900932,3/6/20,NYK,OKC,NYK vs. OKC,0,-0.039,0.451,-0.22,0.167,-0.027,0.773,10,48,-7,19,-4,4,8,12,2,20
22019,21900934,3/6/20,CHI,IND,CHI vs. IND,0,-0.095,0.412,-0.127,0.237,0.14,0.867,-1,45,3,27,3,12,-4,17,9,25
22019,21900937,3/6/20,DAL,MEM,DAL vs. MEM,1,0.01,0.474,0.083,0.383,0.073,0.765,1,48,1,30,4,11,-9,10,-4,11
22019,2021900538,3/6/20,LIN,LAK,LIN vs. LAK,0,-0.034,0.476,0.084,0.432,-0.069,0.773,-10,37,6,31,-7,8,3,19,-8,24
22019,21900935,3/6/20,MIN,ORL,MIN vs. ORL,0,-0.138,0.469,-0.063,0.27,0.058,0.8,-9,36,-1,30,1,6,-2,8,3,21
22019,2021900542,3/6/20,WIS,WES,WIS vs. WES,1,0.081,0.477,-0.09,0.28,0.324,0.895,-5,47,-6,21,1,11,-4,17,-2,16
22019,2021900546,3/6/20,ACC,TEX,ACC vs. TEX,0,0.009,0.409,-0.025,0.233,-0.083,0.667,-18,42,6,24,4,9,-9,10,-1,20
22019,2021900537,3/6/20,FWN,CPS,FWN vs. CPS,1,0.14,0.567,0.208,0.364,-0.041,0.783,-7,38,-8,17,-2,10,8,21,-9,22
22019,2021900540,3/6/20,SXF,SCW,SXF vs. SCW,1,0.165,0.584,0.192,0.485,0.086,0.786,6,46,5,28,-6,5,3,16,-5,17
22019,21900933,3/6/20,BOS,UTA,BOS vs. UTA,0,-0.078,0.372,-0.1,0.278,-0.055,0.778,5,45,-4,19,-2,6,-6,12,-6,13
22019,21900938,3/6/20,PHX,POR,PHX vs. POR,1,0.001,0.495,0.046,0.452,0.197,0.947,8,47,3,29,3,9,-4,12,3,22
22019,21900930,3/6/20,WAS,ATL,WAS vs. ATL,1,-0.061,0.474,0.109,0.484,0.219,0.886,2,38,-1,24,0,9,-1,16,-6,19
22019,21900939,3/6/20,LAL,MIL,LAL vs. MIL,1,0.002,0.418,-0.091,0.188,0.077,0.816,7,52,-3,19,3,11,-3,16,-5,27
22019,21900936,3/6/20,NOP,MIA,NOP vs. MIA,1,-0.012,0.418,0.095,0.368,0.037,0.714,8,53,1,28,-4,7,2,17,2,25
22019,21900931,3/6/20,BKN,SAS,BKN vs. SAS,1,0.064,0.531,0.123,0.417,-0.179,0.71,14,52,7,32,-2,1,1,7,2,22
22019,2021900543,3/6/20,AUS,NAS,AUS vs. NAS,1,-0.033,0.449,-0.142,0.237,0.186,0.818,13,51,7,26,0,9,2,17,-4,23
22019,2021900536,3/6/20,ERI,GBO,ERI vs. GBO,1,0.091,0.558,0.045,0.425,0.083,0.75,-8,43,1,28,4,12,1,19,2,19
22019,2021900539,3/6/20,MNE,GRD,MNE vs. GRD,0,0.056,0.458,0.1,0.279,-0.05,0.75,-9,42,6,27,-6,10,7,25,1,21
22019,2021900545,3/6/20,SLC,IWA,SLC vs. IWA,1,0,0.392,0.006,0.24,-0.079,0.588,-10,52,-16,14,7,9,-10,7,-9,12
22019,2021900544,3/6/20,RGV,OKL,RGV vs. OKL,1,-0.005,0.521,0.025,0.375,-0.063,0.737,15,51,7,35,-2,8,3,16,-4,18
22019,2021900541,3/6/20,WCB,CCG,WCB vs. CCG,0,-0.056,0.473,-0.129,0.371,0.278,0.778,-14,36,-7,25,8,15,-6,13,6,19
22019,21900926,3/5/20,CHA,DEN,CHA vs. DEN,0,-0.036,0.494,0.086,0.394,-0.079,0.821,-4,34,-5,24,0,7,1,13,2,23
22019,21900928,3/5/20,SAC,PHI,SAC vs. PHI,0,0.042,0.532,-0.08,0.379,-0.102,0.722,-8,37,-1,23,-1,7,5,17,3,21
22019,21900929,3/5/20,GSW,TOR,GSW vs. TOR,0,-0.068,0.408,-0.048,0.269,-0.143,0.76,13,52,6,34,-6,4,4,15,-1,23
22019,21900927,3/5/20,HOU,LAC,HOU vs. LAC,0,-0.103,0.361,-0.158,0.167,0.034,0.778,-6,51,-3,19,1,6,-4,10,0,25
22019,2021900529,3/4/20,CTN,WIS,CTN vs. WIS,1,0,0.396,0.106,0.395,-0.333,0.667,-12,45,-1,24,3,10,-2,12,-6,13
22019,2021900530,3/4/20,OKL,MHU,OKL vs. MHU,1,0.059,0.479,0.039,0.289,-0.163,0.65,16,62,-1,20,-5,6,7,18,-3,20
22019,2021900534,3/4/20,SLC,SCW,SLC vs. SCW,1,0.018,0.43,-0.096,0.276,0.25,0.75,6,50,-6,18,1,7,0,15,-6,19
22019,2021900533,3/4/20,NAS,IWA,NAS vs. IWA,0,0.03,0.52,-0.038,0.313,-0.247,0.615,-17,40,2,30,3,13,-11,15,7,28
22019,2021900531,3/4/20,WCB,RAP,WCB vs. RAP,0,-0.011,0.456,-0.039,0.294,-0.338,0.571,-9,42,-5,23,-6,8,4,19,2,15
22019,21900920,3/4/20,BKN,MEM,BKN vs. MEM,0,-0.097,0.333,-0.288,0.167,-0.151,0.706,-17,42,-6,15,-2,6,2,13,2,17
22019,21900919,3/4/20,MIA,ORL,MIA vs. ORL,1,-0.005,0.519,0.067,0.5,-0.057,0.8,1,36,3,31,2,8,0,12,0,17
22019,21900925,3/4/20,POR,WAS,POR vs. WAS,1,0.131,0.519,0.105,0.419,0.256,0.875,-1,47,-3,24,-1,7,5,15,-5,24
22019,21900917,3/4/20,CLE,BOS,CLE vs. BOS,0,-0.027,0.438,-0.025,0.342,-0.058,0.75,1,50,8,24,-4,6,1,12,-1,19
22019,21900921,3/4/20,NYK,UTA,NYK vs. UTA,0,-0.024,0.482,0.072,0.35,0.033,0.833,5,42,-3,23,-2,3,2,13,-2,18
22019,21900923,3/4/20,DAL,NOP,DAL vs. NOP,1,0.024,0.463,0.07,0.44,0.163,0.708,-3,49,2,30,-2,6,2,16,-6,17
22019,21900924,3/4/20,MIL,IND,MIL vs. IND,1,0.024,0.457,0.024,0.283,0.091,0.909,17,56,4,26,-4,8,1,16,-4,14
22019,21900918,3/4/20,DET,OKC,DET vs. OKC,0,-0.148,0.465,0.002,0.419,-0.106,0.6,3,36,2,27,-5,8,3,17,3,21
22019,21900922,3/4/20,MIN,CHI,MIN vs. CHI,1,0.015,0.494,0.075,0.442,0.004,0.64,3,43,3,27,-5,5,7,17,-4,15
22019,2021900535,3/4/20,SBL,STO,SBL vs. STO,1,0.074,0.574,0.001,0.361,0.071,0.696,12,50,10,40,1,8,1,14,-4,26
22019,2021900532,3/4/20,LIN,DEL,LIN vs. DEL,1,-0.044,0.418,-0.034,0.308,0.175,0.875,8,56,1,22,6,15,-11,12,-9,17
22019,2021900527,3/3/20,ERI,LIN,ERI vs. LIN,0,0.037,0.478,-0.028,0.389,-0.125,0.875,-8,42,2,25,0,11,-1,22,4,22
22019,2021900485,3/3/20,AUS,TEX,AUS vs. TEX,0,0.047,0.518,0.068,0.438,0.133,0.8,2,46,-7,23,-7,5,9,20,-3,15
22019,21900913,3/3/20,DEN,GSW,DEN vs. GSW,0,-0.064,0.448,-0.289,0.15,0.095,0.731,18,53,-9,22,-2,6,4,15,3,26
22019,21900911,3/3/20,NOP,MIN,NOP vs. MIN,0,-0.037,0.52,-0.053,0.359,-0.257,0.593,2,44,6,37,2,13,-1,15,-4,18
22019,21900915,3/3/20,LAL,PHI,LAL vs. PHI,1,0.088,0.535,-0.006,0.394,0.083,0.833,1,43,1,25,-1,9,-2,13,1,18
22019,21900910,3/3/20,BOS,BKN,BOS vs. BKN,0,-0.003,0.427,0.02,0.306,-0.024,0.739,-21,42,2,24,3,10,-5,15,4,30
22019,21900912,3/3/20,OKC,LAC,OKC vs. LAC,0,-0.032,0.42,0.015,0.321,-0.192,0.654,2,43,-3,16,0,7,4,13,0,22
22019,21900914,3/3/20,PHX,TOR,PHX vs. TOR,0,-0.006,0.459,-0.027,0.385,0.011,0.84,-12,35,13,30,-3,6,3,18,-3,22
22019,21900909,3/3/20,CHA,SAS,CHA vs. SAS,0,0.001,0.476,0.07,0.414,-0.128,0.722,13,46,0,25,-8,4,7,17,0,16
22019,21900916,3/3/20,SAC,WAS,SAC vs. WAS,1,0.049,0.562,0.027,0.448,0.009,0.833,11,42,-5,23,3,13,1,15,2,24
22019,2021900528,3/3/20,ACC,STO,ACC vs. STO,0,-0.011,0.489,0.023,0.333,-0.047,0.667,-1,43,5,30,3,10,4,18,7,26
22019,2021900525,3/2/20,CCG,DEL,CCG vs. DEL,0,-0.015,0.442,-0.229,0.233,-0.125,0.5,-5,44,-1,20,7,11,-9,12,1,25
22019,21900907,3/2/20,CHI,DAL,CHI vs. DAL,1,-0.008,0.468,-0.008,0.278,-0.103,0.647,-2,42,-2,24,-2,7,-2,14,1,21
22019,21900906,3/2/20,MIA,MIL,MIA vs. MIL,1,0.023,0.43,0.28,0.486,0.09,0.722,-2,46,9,28,0,4,-4,9,1,19
22019,2021900526,3/2/20,SLC,SBL,SLC vs. SBL,1,-0.022,0.495,-0.015,0.385,0.1,0.679,-4,45,-7,24,-1,5,-6,8,-4,24
22019,21900908,3/2/20,SAS,IND,SAS vs. IND,0,0.019,0.519,0.016,0.5,-0.096,0.789,-7,33,-1,21,-3,6,1,14,-1,19
22019,21900903,3/2/20,NYK,HOU,NYK vs. HOU,1,0.07,0.485,0.043,0.4,-0.293,0.633,31,65,1,26,-5,6,5,17,-1,19
22019,21900902,3/2/20,CLE,UTA,CLE vs. UTA,0,-0.104,0.462,-0.073,0.415,-0.19,0.667,-11,36,-2,28,7,10,-9,6,1,18
22019,21900905,3/2/20,ATL,MEM,ATL vs. MEM,0,-0.177,0.323,-0.181,0.257,0.261,0.938,-17,43,-10,20,-6,6,3,17,5,21
22019,21900904,3/2/20,ORL,POR,ORL vs. POR,0,-0.172,0.385,-0.159,0.326,-0.136,0.864,-10,39,2,29,-3,3,-5,6,-13,11
22019,21900896,3/1/20,MIN,DAL,MIN vs. DAL,0,-0.104,0.364,0.035,0.31,-0.232,0.4,1,57,-9,19,-1,9,-1,13,1,17
22019,21900900,3/1/20,NOP,LAL,NOP vs. LAL,0,-0.094,0.421,-0.152,0.219,-0.082,0.818,16,52,1,24,-2,7,3,16,-15,11
22019,21900895,3/1/20,CHA,MIL,CHA vs. MIL,0,-0.048,0.354,0.003,0.229,0.138,0.9,-14,47,2,22,0,7,-6,10,7,18
22019,21900897,3/1/20,LAC,PHI,LAC vs. PHI,1,0.087,0.592,0.054,0.542,0.155,0.805,0,37,-2,25,-1,6,1,10,-11,17
22019,21900898,3/1/20,DEN,TOR,DEN vs. TOR,1,0.105,0.566,0.237,0.5,-0.197,0.7,5,41,14,38,-3,6,5,16,-2,22
22019,21900901,3/1/20,GSW,WAS,GSW vs. WAS,0,-0.016,0.472,-0.346,0.321,-0.181,0.708,18,52,1,25,-3,7,8,21,4,24
22019,2021900523,3/1/20,LIN,RAP,LIN vs. RAP,1,0.087,0.483,0.13,0.364,0.015,0.765,9,57,14,28,-3,6,9,18,6,27
22019,2021900522,3/1/20,CTN,FWN,CTN vs. FWN,1,0.047,0.465,0.136,0.457,0.074,0.706,-6,47,5,24,4,11,-1,15,3,21
22019,2021900524,3/1/20,STO,RGV,STO vs. RGV,0,-0.052,0.437,-0.069,0.297,-0.127,0.706,-2,43,-10,20,-4,8,8,21,4,25
22019,21900899,3/1/20,SAC,DET,SAC vs. DET,1,-0.006,0.407,-0.172,0.257,0.218,0.885,9,51,-5,18,2,8,-4,10,-5,20
22019,2021900518,2/29/20,OKL,IWA,OKL vs. IWA,1,0.077,0.479,0.076,0.4,0,0.714,6,53,3,25,-4,10,3,21,-1,18
22019,2021900516,2/29/20,MNE,ERI,MNE vs. ERI,1,0.061,0.523,0.114,0.514,0.1,0.6,6,48,1,22,0,4,2,11,1,18
22019,21900889,2/29/20,MIA,BKN,MIA vs. BKN,1,-0.014,0.451,0.004,0.368,0.094,0.833,1,45,-3,27,1,4,-4,6,-2,21
22019,2021900517,2/29/20,MHU,SLC,MHU vs. SLC,0,-0.044,0.45,-0.139,0.194,-0.094,0.692,-5,42,0,25,3,8,-8,7,0,19
22019,21900893,2/29/20,SAS,ORL,SAS vs. ORL,1,0.036,0.524,0.047,0.452,0.054,0.75,-10,31,0,28,2,11,-1,17,4,20
22019,2021900513,2/29/20,DEL,WCB,DEL vs. WCB,1,0.15,0.552,0.259,0.485,-0.273,0.545,11,52,11,30,-5,6,4,19,1,18
22019,2021900514,2/29/20,GRD,LAK,GRD vs. LAK,0,-0.174,0.42,-0.208,0.273,0.303,0.933,1,40,-5,21,3,11,-3,13,5,29
22019,2021900521,2/29/20,SCW,AUS,SCW vs. AUS,0,-0.008,0.477,0.19,0.471,-0.167,0.75,-19,36,-4,33,-3,3,5,12,0,18
22019,21900894,2/29/20,PHX,GSW,PHX vs. GSW,0,-0.061,0.41,0.114,0.414,0.076,0.826,-9,40,-6,24,-6,3,9,19,4,25
22019,2021900520,2/29/20,TEX,NAS,TEX vs. NAS,1,0.078,0.525,0.054,0.439,-0.027,0.556,12,55,21,40,2,13,-3,18,-2,15
